00000000,2000700,10040
00000000,2000800,10040
00000000,2000900,10040
00000000,2001000,10040
00000000,2001100,10040
00000000,2001200,10040
00000000,2010000,10041
00000000,2010100,10041
00000000,2010200,10041
00000000,2010300,10041
00000000,2010400,10041
00000000,2010500,10041
00000000,2010600,10041
00000000,2010700,10041
00000000,2010800,10041
00000000,2010900,10041
00000000,2011000,10041
00000000,2011100,10041
00000000,2011200,10041
00000000,2020000,10042
00000000,2020100,10042
00000000,2020200,10042
00000000,2020300,10042
00000000,2020400,10042
00000000,2020500,10042
00000000,2020600,10042
00000000,2020700,10042
00000000,2020800,10042
00000000,2020900,10042
00000000,2021000,10042
00000000,2021100,10042
00000000,2021200,10042
00000000,2040000,10044
00000000,2040100,10044
00000000,2040200,10044
00000000,2040300,10044
00000000,2040400,10044
00000000,2040500,10044
00000000,2040600,10044
00000000,2040700,10044
00000000,2040800,10044
00000000,2040900,10044
00000000,2041000,10044
00000000,2041100,10044
00000000,2041200,10044
00000000,2050000,10045
00000000,2050100,10045
00000000,2050200,10045
00000000,2050300,10045
00000000,2050400,10045
00000000,2050500,10045
00000000,2050600,10045
00000000,2050700,10045
00000000,2050800,10045
00000000,2050900,10045
00000000,2051000,10045
00000000,2051100,10045
00000000,2051200,10045
00000000,2060000,10046
00000000,2070000,10047
00000000,2080000,10048
00000000,2090000,10049
00000000,2092000,10049
00000000,2110000,10051
00000000,2140000,10053
00000000,2150000,10054
00000000,2180000,10057
00000000,2190000,10058
00000000,2200000,10059
00000000,2210000,10060
00000000,2210100,10060
00000000,2210200,10060
00000000,2210300,10060
00000000,2210400,10060
00000000,2210500,10060
00000000,2210600,10060
00000000,2210700,10060
00000000,2210800,10060
00000000,2210900,10060
00000000,2211000,10060
00000000,2211100,10060
00000000,2211200,10060
00000000,2220000,10061
00000000,2230000,10062
00000000,2230100,10062
00000000,2230200,10062
00000000,2230300,10062
00000000,2230400,10062
00000000,2230500,10062
00000000,2230600,10062
00000000,2230700,10062
00000000,2230800,10062
00000000,2230900,10062
00000000,2231000,10062
00000000,2231100,10062
00000000,2231200,10062
00000000,2240000,10063
00000000,2240100,10063
00000000,2240200,10063
00000000,2240300,10063
00000000,2240400,10063
00000000,2240500,10063
00000000,2240600,10063
00000000,2240700,10063
00000000,2240800,10063
00000000,2240900,10063
00000000,2241000,10063
00000000,2241100,10063
00000000,2241200,10063
00000000,2250000,10064
00000000,2260000,10065
00000000,3000000,10080
00000000,3000100,10080
00000000,3000200,10080
00000000,3000300,10080
00000000,3000400,10080
00000000,3000500,10080
00000000,3000600,10080
00000000,3000700,10080
00000000,3000800,10080
00000000,3000900,10080
00000000,3001000,10080
00000000,3001100,10080
00000000,3001200,10080
00000000,3010000,10081
00000000,3010100,10081
00000000,3010200,10081
00000000,3010300,10081
00000000,3010400,10081
00000000,3010500,10081
00000000,3010600,10081
00000000,3010700,10081
00000000,3010800,10081
00000000,3010900,10081
00000000,3011000,10081
00000000,3011100,10081
00000000,3011200,10081
00000000,3020000,10082
00000000,3020100,10082
00000000,3020200,10082
00000000,3020300,10082
00000000,3020400,10082
00000000,3020500,10082
00000000,3020600,10082
00000000,3020700,10082
00000000,3020800,10082
00000000,3020900,10082
00000000,3021000,10082
00000000,3021100,10082
00000000,3021200,10082
00000000,3030000,10083
00000000,3030100,10083
00000000,3030200,10083
00000000,3030300,10083
00000000,3030400,10083
00000000,3030500,10083
00000000,3030600,10083
00000000,3030700,10083
00000000,3030800,10083
00000000,3030900,10083
00000000,3031000,10083
00000000,3031100,10083
00000000,3031200,10083
00000000,3040000,10084
00000000,3040100,10084
00000000,3040200,10084
00000000,3040300,10084
00000000,3040400,10084
00000000,3040500,10084
00000000,3040600,10084
00000000,3040700,10084
00000000,3040800,10084
00000000,3040900,10084
00000000,3041000,10084
00000000,3041100,10084
00000000,3041200,10084
00000000,3050000,10085
00000000,3050100,10085
00000000,3050200,10085
00000000,3050300,10085
00000000,3050400,10085
00000000,3050500,10085
00000000,3050600,10085
00000000,3050700,10085
00000000,3050800,10085
00000000,3050900,10085
00000000,3051000,10085
00000000,3051100,10085
00000000,3051200,10085
00000000,3060000,10086
00000000,3070000,10087
00000000,3080000,10088
00000000,3080100,10088
00000000,3080200,10088
00000000,3080300,10088
00000000,3080400,10088
00000000,3080500,10088
00000000,3080600,10088
00000000,3080700,10088
00000000,3080800,10088
00000000,3080900,10088
00000000,3081000,10088
00000000,3081100,10088
00000000,3081200,10088
00000000,3090000,10089
00000000,3100000,10090
00000000,3130000,10093
00000000,3140000,10094
00000000,3150000,10095
00000000,3160000,10096
00000000,3170000,10097
00000000,3180000,10098
00000000,3180100,10098
00000000,3180200,10098
00000000,3180300,10098
00000000,3180400,10098
00000000,3180500,10098
00000000,3180600,10098
00000000,3180700,10098
00000000,3180800,10098
00000000,3180900,10098
00000000,3181000,10098
00000000,3181100,10098
00000000,3181200,10098
00000000,3190000,10099
00000000,3190100,10099
00000000,3190200,10099
00000000,3190300,10099
00000000,3190400,10099
00000000,3190500,10099
00000000,3190600,10099
00000000,3190700,10099
00000000,3190800,10099
00000000,3190900,10099
00000000,3191000,10099
00000000,3191100,10099
00000000,3191200,10099
00000000,3200000,10100
00000000,3210000,10101
00000000,3220000,10096
00000000,3900000,10085
00000000,4000000,10120
00000000,4000100,10120
00000000,4000200,10120
00000000,4000300,10120
00000000,4000400,10120
00000000,4000500,10120
00000000,4000600,10120
00000000,4000700,10120
00000000,4000800,10120
00000000,4000900,10120
00000000,4001000,10120
00000000,4001100,10120
00000000,4001200,10120
00000000,4010000,10121
00000000,4010100,10121
00000000,4010200,10121
00000000,4010300,10121
00000000,4010400,10121
00000000,4010500,10121
00000000,4010600,10121
00000000,4010700,10121
00000000,4010800,10121
00000000,4010900,10121
00000000,4011000,10121
00000000,4011100,10121
00000000,4011200,10121
00000000,4020000,10122
00000000,4030000,10123
00000000,4030100,10123
00000000,4030200,10123
00000000,4030300,10123
00000000,4030400,10123
00000000,4030500,10123
00000000,4030600,10123
00000000,4030700,10123
00000000,4030800,10123
00000000,4030900,10123
00000000,4031000,10123
00000000,4031100,10123
00000000,4031200,10123
00000000,4040000,10124
00000000,4040100,10124
00000000,4040200,10124
00000000,4040300,10124
00000000,4040400,10124
00000000,4040500,10124
00000000,4040600,10124
00000000,4040700,10124
00000000,4040800,10124
00000000,4040900,10124
00000000,4041000,10124
00000000,4041100,10124
00000000,4041200,10124
00000000,4050000,10125
00000000,4060000,10126
00000000,4070000,10127
00000000,4080000,10128
00000000,4100000,10130
00000000,4110000,10132
00000000,4900000,10124
00000000,4910000,10127
00000000,5000000,10160
00000000,5000100,10160
00000000,5000200,10160
00000000,5000300,10160
00000000,5000400,10160
00000000,5000500,10160
00000000,5000600,10160
00000000,5000700,10160
00000000,5000800,10160
00000000,5000900,10160
00000000,5001000,10160
00000000,5001100,10160
00000000,5001200,10160
00000000,5010000,10161
00000000,5010100,10161
00000000,5010200,10161
00000000,5010300,10161
00000000,5010400,10161
00000000,5010500,10161
00000000,5010600,10161
00000000,5010700,10161
00000000,5010800,10161
00000000,5010900,10161
00000000,5011000,10161
00000000,5011100,10161
00000000,5011200,10161
00000000,5020000,10162
00000000,5020100,10162
00000000,5020200,10162
00000000,5020300,10162
00000000,5020400,10162
00000000,5020500,10162
00000000,5020600,10162
00000000,5020700,10162
00000000,5020800,10162
00000000,5020900,10162
00000000,5021000,10162
00000000,5021100,10162
00000000,5021200,10162
00000000,5030000,10163
00000000,5030100,10163
00000000,5030200,10163
00000000,5030300,10163
00000000,5030400,10163
00000000,5030500,10163
00000000,5030600,10163
00000000,5030700,10163
00000000,5030800,10163
00000000,5030900,10163
00000000,5031000,10163
00000000,5031100,10163
00000000,5031200,10163
00000000,5040000,10164
00000000,5040100,10164
00000000,5040200,10164
00000000,5040300,10164
00000000,5040400,10164
00000000,5040500,10164
00000000,5040600,10164
00000000,5040700,10164
00000000,5040800,10164
00000000,5040900,10164
00000000,5041000,10164
00000000,5041100,10164
00000000,5041200,10164
00000000,5050000,10165
00000000,5060000,10166
00000000,5060100,10166
00000000,5060200,10166
00000000,5060300,10166
00000000,5060400,10166
00000000,5060500,10166
00000000,5060600,10166
00000000,5060700,10166
00000000,5060800,10166
00000000,5060900,10166
00000000,5061000,10166
00000000,5061100,10166
00000000,5061200,10166
00000000,6000000,10200
00000000,6010000,10201
00000000,6010100,10201
00000000,6010200,10201
00000000,6010300,10201
00000000,6010400,10201
00000000,6010500,10201
00000000,6010600,10201
00000000,6010700,10201
00000000,6010800,10201
00000000,6010900,10201
00000000,6011000,10201
00000000,6011100,10201
00000000,6011200,10201
00000000,6020000,10202
00000000,6020100,10202
00000000,6020200,10202
00000000,6020300,10202
00000000,6020400,10202
00000000,6020500,10202
00000000,6020600,10202
00000000,6020700,10202
00000000,6020800,10202
00000000,6020900,10202
00000000,6021000,10202
00000000,6021100,10202
00000000,6021200,10202
00000000,6040000,10204
00000000,6900000,10202
00000000,7000000,10240
00000000,7000100,10240
00000000,7000200,10240
00000000,7000300,10240
00000000,7000400,10240
00000000,7000500,10240
00000000,7000600,10240
00000000,7000700,10240
00000000,7000800,10240
00000000,7000900,10240
00000000,7001000,10240
00000000,7001100,10240
00000000,7001200,10240
00000000,7010000,10241
00000000,7010100,10241
00000000,7010200,10241
00000000,7010300,10241
00000000,7010400,10241
00000000,7010500,10241
00000000,7010600,10241
00000000,7010700,10241
00000000,7010800,10241
00000000,7010900,10241
00000000,7011000,10241
00000000,7011100,10241
00000000,7011200,10241
00000000,7020000,10242
00000000,7020100,10242
00000000,7020200,10242
00000000,7020300,10242
00000000,7020400,10242
00000000,7020500,10242
00000000,7020600,10242
00000000,7020700,10242
00000000,7020800,10242
00000000,7020900,10242
00000000,7021000,10242
00000000,7021100,10242
00000000,7021200,10242
00000000,7030000,10243
00000000,7030100,10243
00000000,7030200,10243
00000000,7030300,10243
00000000,7030400,10243
00000000,7030500,10243
00000000,7030600,10243
00000000,7030700,10243
00000000,7030800,10243
00000000,7030900,10243
00000000,7031000,10243
00000000,7031100,10243
00000000,7031200,10243
00000000,7040000,10244
00000000,7040100,10244
00000000,7040200,10244
00000000,7040300,10244
00000000,7040400,10244
00000000,7040500,10244
00000000,7040600,10244
00000000,7040700,10244
00000000,7040800,10244
00000000,7040900,10244
00000000,7041000,10244
00000000,7041100,10244
00000000,7041200,10244
00000000,7050000,10245
00000000,7060000,10246
00000000,7060100,10246
00000000,7060200,10246
00000000,7060300,10246
00000000,7060400,10246
00000000,7060500,10246
00000000,7060600,10246
00000000,7060700,10246
00000000,7060800,10246
00000000,7060900,10246
00000000,7061000,10246
00000000,7061100,10246
00000000,7061200,10246
00000000,7070000,10247
00000000,7080000,10248
00000000,7080100,10248
00000000,7080200,10248
00000000,7080300,10248
00000000,7080400,10248
00000000,7080500,10248
00000000,7080600,10248
00000000,7080700,10248
00000000,7080800,10248
00000000,7080900,10248
00000000,7081000,10248
00000000,7081100,10248
00000000,7081200,10248
00000000,7100000,10250
00000000,7110000,10251
00000000,7110100,10251
00000000,7110200,10251
00000000,7110300,10251
00000000,7110400,10251
00000000,7110500,10251
00000000,7110600,10251
00000000,7110700,10251
00000000,7110800,10251
00000000,7110900,10251
00000000,7111000,10251
00000000,7111100,10251
00000000,7111200,10251
00000000,7120000,10252
00000000,7120100,10252
00000000,7120200,10252
00000000,7120300,10252
00000000,7120400,10252
00000000,7120500,10252
00000000,7120600,10252
00000000,7120700,10252
00000000,7120800,10252
00000000,7120900,10252
00000000,7121000,10252
00000000,7121100,10252
00000000,7121200,10252
00000000,7140000,10254
00000000,7140100,10254
00000000,7140200,10254
00000000,7140300,10254
00000000,7140400,10254
00000000,7140500,10254
00000000,7140600,10254
00000000,7140700,10254
00000000,7140800,10254
00000000,7140900,10254
00000000,7141000,10254
00000000,7141100,10254
00000000,7141200,10254
00000000,7150000,10255
00000000,7150100,10255
00000000,7150200,10255
00000000,7150300,10255
00000000,7150400,10255
00000000,7150500,10255
00000000,7150600,10255
00000000,7150700,10255
00000000,7150800,10255
00000000,7150900,10255
00000000,7151000,10255
00000000,7151100,10255
00000000,7151200,10255
00000000,8010000,10280
00000000,8020000,10281
00000000,8020100,10281
00000000,8020200,10281
00000000,8020300,10281
00000000,8020400,10281
00000000,8020500,10281
00000000,8020600,10281
00000000,8020700,10281
00000000,8020800,10281
00000000,8020900,10281
00000000,8021000,10281
00000000,8021100,10281
00000000,8021200,10281
00000000,8030000,10282
00000000,8040000,10283
00000000,8050000,10289
00000000,8060000,10284
00000000,8060100,10284
00000000,8060200,10284
00000000,8060300,10284
00000000,8060400,10284
00000000,8060500,10284
00000000,8060600,10284
00000000,8060700,10284
00000000,8060800,10284
00000000,8060900,10284
00000000,8061000,10284
00000000,8061100,10284
00000000,8061200,10284
00000000,8070000,10285
00000000,8070100,10285
00000000,8070200,10285
00000000,8070300,10285
00000000,8070400,10285
00000000,8070500,10285
00000000,8070600,10285
00000000,8070700,10285
00000000,8070800,10285
00000000,8070900,10285
00000000,8071000,10285
00000000,8071100,10285
00000000,8071200,10285
00000000,8080000,10286
00000000,8080100,10286
00000000,8080200,10286
00000000,8080300,10286
00000000,8080400,10286
00000000,8080500,10286
00000000,8080600,10286
00000000,8080700,10286
00000000,8080800,10286
00000000,8080900,10286
00000000,8081000,10286
00000000,8081100,10286
00000000,8081200,10286
00000000,8100000,10288
00000000,8900000,10281
00000000,9000000,10320
00000000,9000100,10320
00000000,9000200,10320
00000000,9000300,10320
00000000,9000400,10320
00000000,9000500,10320
00000000,9000600,10320
00000000,9000700,10320
00000000,9000800,10320
00000000,9000900,10320
00000000,9001000,10320
00000000,9001100,10320
00000000,9001200,10320
00000000,9010000,10321
00000000,9010100,10321
00000000,9010200,10321
00000000,9010300,10321
00000000,9010400,10321
00000000,9010500,10321
00000000,9010600,10321
00000000,9010700,10321
00000000,9010800,10321
00000000,9010900,10321
00000000,9011000,10321
00000000,9011100,10321
00000000,9011200,10321
00000000,9020000,10322
00000000,9030000,10323
00000000,9040000,10324
00000000,9060000,10326
00000000,9070000,10327
00000000,9080000,10328
00000000,9080100,10328
00000000,9080200,10328
00000000,9080300,10328
00000000,9080400,10328
00000000,9080500,10328
00000000,9080600,10328
00000000,9080700,10328
00000000,9080800,10328
00000000,9080900,10328
00000000,9081000,10328
00000000,9081100,10328
00000000,9081200,10328
00000000,9900000,10320
00000000,9910000,10324
00000000,9911000,10324
00000000,9920000,10322
00000000,9930000,10321
00000000,10000000,10360
00000000,10000100,10360
00000000,10000200,10360
00000000,10000300,10360
00000000,10000400,10360
00000000,10000500,10360
00000000,10000600,10360
00000000,10000700,10360
00000000,10000800,10360
00000000,10000900,10360
00000000,10001000,10360
00000000,10001100,10360
00000000,10001200,10360
00000000,10010000,10361
00000000,10010100,10361
00000000,10010200,10361
00000000,10010300,10361
00000000,10010400,10361
00000000,10010500,10361
00000000,10010600,10361
00000000,10010700,10361
00000000,10010800,10361
00000000,10010900,10361
00000000,10011000,10361
00000000,10011100,10361
00000000,10011200,10361
00000000,10030000,10362
00000000,10030100,10362
00000000,10030200,10362
00000000,10030300,10362
00000000,10030400,10362
00000000,10030500,10362
00000000,10030600,10362
00000000,10030700,10362
00000000,10030800,10362
00000000,10030900,10362
00000000,10031000,10362
00000000,10031100,10362
00000000,10031200,10362
00000000,10050000,10364
00000000,10080000,10367
00000000,10080100,10367
00000000,10080200,10367
00000000,10080300,10367
00000000,10080400,10367
00000000,10080500,10367
00000000,10080600,10367
00000000,10080700,10367
00000000,10080800,10367
00000000,10080900,10367
00000000,10081000,10367
00000000,10081100,10367
00000000,10081200,10367
00000000,10090000,10368
00000000,11000000,10400
00000000,11000100,10400
00000000,11000200,10400
00000000,11000300,10400
00000000,11000400,10400
00000000,11000500,10400
00000000,11000600,10400
00000000,11000700,10400
00000000,11000800,10400
00000000,11000900,10400
00000000,11001000,10400
00000000,11001100,10400
00000000,11001200,10400
00000000,11010000,10401
00000000,11010100,10401
00000000,11010200,10401
00000000,11010300,10401
00000000,11010400,10401
00000000,11010500,10401
00000000,11010600,10401
00000000,11010700,10401
00000000,11010800,10401
00000000,11010900,10401
00000000,11011000,10401
00000000,11011100,10401
00000000,11011200,10401
00000000,11030000,10402
00000000,11030100,10402
00000000,11030200,10402
00000000,11030300,10402
00000000,11030400,10402
00000000,11030500,10402
00000000,11030600,10402
00000000,11030700,10402
00000000,11030800,10402
00000000,11030900,10402
00000000,11031000,10402
00000000,11031100,10402
00000000,11031200,10402
00000000,11040000,10403
00000000,11040100,10403
00000000,11040200,10403
00000000,11040300,10403
00000000,11040400,10403
00000000,11040500,10403
00000000,11040600,10403
00000000,11040700,10403
00000000,11040800,10403
00000000,11040900,10403
00000000,11041000,10403
00000000,11041100,10403
00000000,11041200,10403
00000000,11050000,10404
00000000,11050100,10404
00000000,11050200,10404
00000000,11050300,10404
00000000,11050400,10404
00000000,11050500,10404
00000000,11050600,10404
00000000,11050700,10404
00000000,11050800,10404
00000000,11050900,10404
00000000,11051000,10404
00000000,11051100,10404
00000000,11051200,10404
00000000,11060000,10405
00000000,11070000,10406
00000000,11070100,10406
00000000,11070200,10406
00000000,11070300,10406
00000000,11070400,10406
00000000,11070500,10406
00000000,11070600,10406
00000000,11070700,10406
00000000,11070800,10406
00000000,11070900,10406
00000000,11071000,10406
00000000,11071100,10406
00000000,11071200,10406
00000000,11080000,10407
00000000,11080100,10407
00000000,11080200,10407
00000000,11080300,10407
00000000,11080400,10407
00000000,11080500,10407
00000000,11080600,10407
00000000,11080700,10407
00000000,11080800,10407
00000000,11080900,10407
00000000,11081000,10407
00000000,11081100,10407
00000000,11081200,10407
00000000,11090000,10408
00000000,11090100,10408
00000000,11090200,10408
00000000,11090300,10408
00000000,11090400,10408
00000000,11090500,10408
00000000,11090600,10408
00000000,11090700,10408
00000000,11090800,10408
00000000,11090900,10408
00000000,11091000,10408
00000000,11091100,10408
00000000,11091200,10408
00000000,11100000,10409
00000000,11110000,10410
00000000,11120000,10411
00000000,11130000,10412
00000000,11140000,10413
00000000,11140100,10413
00000000,11140200,10413
00000000,11140300,10413
00000000,11140400,10413
00000000,11140500,10413
00000000,11140600,10413
00000000,11140700,10413
00000000,11140800,10413
00000000,11140900,10413
00000000,11141000,10413
00000000,11141100,10413
00000000,11141200,10413
00000000,11150000,10414
00000000,11170000,10410
00000000,12000000,10440
00000000,12000100,10440
00000000,12000200,10440
00000000,12000300,10440
00000000,12000400,10440
00000000,12000500,10440
00000000,12000600,10440
00000000,12000700,10440
00000000,12000800,10440
00000000,12000900,10440
00000000,12001000,10440
00000000,12001100,10440
00000000,12001200,10440
00000000,12010000,10441
00000000,12010100,10441
00000000,12010200,10441
00000000,12010300,10441
00000000,12010400,10441
00000000,12010500,10441
00000000,12010600,10441
00000000,12010700,10441
00000000,12010800,10441
00000000,12010900,10441
00000000,12011000,10441
00000000,12011100,10441
00000000,12011200,10441
00000000,12020000,10442
00000000,12020100,10442
00000000,12020200,10442
00000000,12020300,10442
00000000,12020400,10442
00000000,12020500,10442
00000000,12020600,10442
00000000,12020700,10442
00000000,12020800,10442
00000000,12020900,10442
00000000,12021000,10442
00000000,12021100,10442
00000000,12021200,10442
00000000,12060000,10443
00000000,12060100,10443
00000000,12060200,10443
00000000,12060300,10443
00000000,12060400,10443
00000000,12060500,10443
00000000,12060600,10443
00000000,12060700,10443
00000000,12060800,10443
00000000,12060900,10443
00000000,12061000,10443
00000000,12061100,10443
00000000,12061200,10443
00000000,12080000,10444
00000000,12080100,10444
00000000,12080200,10444
00000000,12080300,10444
00000000,12080400,10444
00000000,12080500,10444
00000000,12080600,10444
00000000,12080700,10444
00000000,12080800,10444
00000000,12080900,10444
00000000,12081000,10444
00000000,12081100,10444
00000000,12081200,10444
00000000,12130000,10445
00000000,12130100,10445
00000000,12130200,10445
00000000,12130300,10445
00000000,12130400,10445
00000000,12130500,10445
00000000,12130600,10445
00000000,12130700,10445
00000000,12130800,10445
00000000,12130900,10445
00000000,12131000,10445
00000000,12131100,10445
00000000,12131200,10445
00000000,12140000,10446
00000000,12140100,10446
00000000,12140200,10446
00000000,12140300,10446
00000000,12140400,10446
00000000,12140500,10446
00000000,12140600,10446
00000000,12140700,10446
00000000,12140800,10446
00000000,12140900,10446
00000000,12141000,10446
00000000,12141100,10446
00000000,12141200,10446
00000000,12150000,10447
00000000,12160000,10448
00000000,12170000,10449
00000000,12180000,10450
00000000,12180100,10450
00000000,12180200,10450
00000000,12180300,10450
00000000,12180400,10450
00000000,12180500,10450
00000000,12180600,10450
00000000,12180700,10450
00000000,12180800,10450
00000000,12180900,10450
00000000,12181000,10450
00000000,12181100,10450
00000000,12181200,10450
00000000,12190000,10451
00000000,12190100,10451
00000000,12190200,10451
00000000,12190300,10451
00000000,12190400,10451
00000000,12190500,10451
00000000,12190600,10451
00000000,12190700,10451
00000000,12190800,10451
00000000,12190900,10451
00000000,12191000,10451
00000000,12191100,10451
00000000,12191200,10451
00000000,12200000,10452
00000000,12210000,10453
00000000,12210100,10453
00000000,12210200,10453
00000000,12210300,10453
00000000,12210400,10453
00000000,12210500,10453
00000000,12210600,10453
00000000,12210700,10453
00000000,12210800,10453
00000000,12210900,10453
00000000,12211000,10453
00000000,12211100,10453
00000000,12211200,10453
00000000,12900000,10443
00000000,12910000,10452
00000000,13000000,10480
00000000,13000100,10480
00000000,13000200,10480
00000000,13000300,10480
00000000,13000400,10480
00000000,13000500,10480
00000000,13000600,10480
00000000,13000700,10480
00000000,13000800,10480
00000000,13000900,10480
00000000,13001000,10480
00000000,13001100,10480
00000000,13001200,10480
00000000,13010000,10481
00000000,13010100,10481
00000000,13010200,10481
00000000,13010300,10481
00000000,13010400,10481
00000000,13010500,10481
00000000,13010600,10481
00000000,13010700,10481
00000000,13010800,10481
00000000,13010900,10481
00000000,13011000,10481
00000000,13011100,10481
00000000,13011200,10481
00000000,13020000,10482
00000000,13030000,10483
00000000,13040000,10484
00000000,13040100,10484
00000000,13040200,10484
00000000,13040300,10484
00000000,13040400,10484
00000000,13040500,10484
00000000,13040600,10484
00000000,13040700,10484
00000000,13040800,10484
00000000,13040900,10484
00000000,13041000,10484
00000000,13041100,10484
00000000,13041200,10484
00000000,14000000,10520
00000000,14000100,10520
00000000,14000200,10520
00000000,14000300,10520
00000000,14000400,10520
00000000,14000500,10520
00000000,14000600,10520
00000000,14000700,10520
00000000,14000800,10520
00000000,14000900,10520
00000000,14001000,10520
00000000,14001100,10520
00000000,14001200,10520
00000000,14010000,10521
00000000,14010100,10521
00000000,14010200,10521
00000000,14010300,10521
00000000,14010400,10521
00000000,14010500,10521
00000000,14010600,10521
00000000,14010700,10521
00000000,14010800,10521
00000000,14010900,10521
00000000,14011000,10521
00000000,14011100,10521
00000000,14011200,10521
00000000,14020000,10522
00000000,14020100,10522
00000000,14020200,10522
00000000,14020300,10522
00000000,14020400,10522
00000000,14020500,10522
00000000,14020600,10522
00000000,14020700,10522
00000000,14020800,10522
00000000,14020900,10522
00000000,14021000,10522
00000000,14021100,10522
00000000,14021200,10522
00000000,14030000,10523
00000000,14030100,10523
00000000,14030200,10523
00000000,14030300,10523
00000000,14030400,10523
00000000,14030500,10523
00000000,14030600,10523
00000000,14030700,10523
00000000,14030800,10523
00000000,14030900,10523
00000000,14031000,10523
00000000,14031100,10523
00000000,14031200,10523
00000000,14040000,10524
00000000,14040100,10524
00000000,14040200,10524
00000000,14040300,10524
00000000,14040400,10524
00000000,14040500,10524
00000000,14040600,10524
00000000,14040700,10524
00000000,14040800,10524
00000000,14040900,10524
00000000,14041000,10524
00000000,14041100,10524
00000000,14041200,10524
00000000,14050000,10525
00000000,14060000,10526
00000000,14060100,10526
00000000,14060200,10526
00000000,14060300,10526
00000000,14060400,10526
00000000,14060500,10526
00000000,14060600,10526
00000000,14060700,10526
00000000,14060800,10526
00000000,14060900,10526
00000000,14061000,10526
00000000,14061100,10526
00000000,14061200,10526
00000000,14080000,10527
00000000,14100000,10529
00000000,14100100,10529
00000000,14100200,10529
00000000,14100300,10529
00000000,14100400,10529
00000000,14100500,10529
00000000,14100600,10529
00000000,14100700,10529
00000000,14100800,10529
00000000,14100900,10529
00000000,14101000,10529
00000000,14101100,10529
00000000,14101200,10529
00000000,14110000,10530
00000000,14110100,10530
00000000,14110200,10530
00000000,14110300,10530
00000000,14110400,10530
00000000,14110500,10530
00000000,14110600,10530
00000000,14110700,10530
00000000,14110800,10530
00000000,14110900,10530
00000000,14111000,10530
00000000,14111100,10530
00000000,14111200,10530
00000000,14120000,10531
00000000,14140000,10533
00000000,15000000,10560
00000000,15000100,10560
00000000,15000200,10560
00000000,15000300,10560
00000000,15000400,10560
00000000,15000500,10560
00000000,15000600,10560
00000000,15000700,10560
00000000,15000800,10560
00000000,15000900,10560
00000000,15001000,10560
00000000,15001100,10560
00000000,15001200,10560
